X,Y,gml_id,cleabs,date_creation,date_modification,date_d_apparition,date_de_confirmation,sources,identifiants_sources,route,numero,abscisse,ordre,cote,statut,type_de_pr,libelle,identifiant_de_section,code_insee_du_departement,lien_vers_route_nommee,gestionnaire
3.25443327,46.3412422,,POIN_REP0000002480598186,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D415,"0",0,0,U,PR0 valide,PR0,"03 RD0415 PR0","03-D415-U-1","03",ROUTNOMM0000000106098985,Allier
3.28077573,46.31507462,,POIN_REP0000002480598182,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D415,"4",4015,4,U,PR valide,PR,"03 RD0415 PR4","03-D415-U-2","03",ROUTNOMM0000000106098985,Allier
3.26231434,46.32512472,,POIN_REP0000002480598183,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D415,"2",2042,2,U,PR valide,PR,"03 RD0415 PR2","03-D415-U-1","03",ROUTNOMM0000000106098985,Allier
3.27228041,46.3210573,,POIN_REP0000002480598184,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D415,"3",3026,3,U,PR valide,PR,"03 RD0415 PR3","03-D415-U-2","03",ROUTNOMM0000000106098985,Allier
3.25970451,46.33309811,,POIN_REP0000002480598185,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D415,"1",1001,1,U,PR valide,PR,"03 RD0415 PR1","03-D415-U-1","03",ROUTNOMM0000000106098985,Allier
2.99794875,46.12207268,,POIN_REP0000002480595000,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D284,"0",0,0,U,PR0 valide,PR0,"03 RD0284 PR0","03-D284-U-1","03",ROUTNOMM0000000106099176,Allier
2.99401678,46.17335796,,POIN_REP0000002480594988,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D284,"7",7058,7,U,PR valide,PR,"03 RD0284 PR7","03-D284-U-2","03",ROUTNOMM0000000106099176,Allier
2.9912261,46.18946565,,POIN_REP0000002480594989,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D284,"9",9034,9,U,PR valide,PR,"03 RD0284 PR9","03-D284-U-2","03",ROUTNOMM0000000106099176,Allier
3.00136709,46.15783554,,POIN_REP0000002480594990,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D284,"5",4996,5,U,PR valide,PR,"03 RD0284 PR5","03-D284-U-2","03",ROUTNOMM0000000106099176,Allier
2.98989292,46.12782367,,POIN_REP0000002480594991,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D284,"1",1041,1,U,PR valide,PR,"03 RD0284 PR1","03-D284-U-1","03",ROUTNOMM0000000106099176,Allier
2.99181722,46.20761404,,POIN_REP0000002480594992,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D284,"11",11069,11,U,PR valide,PR,"03 RD0284 PR11","03-D284-U-2","03",ROUTNOMM0000000106099176,Allier
2.99905649,46.166654,,POIN_REP0000002480594993,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D284,"6",6010,6,U,PR valide,PR,"03 RD0284 PR6","03-D284-U-2","03",ROUTNOMM0000000106099176,Allier
2.99916593,46.2142653,,POIN_REP0000002480594994,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D284,"12",12083,12,U,PR valide,PR,"03 RD0284 PR12","03-D284-U-2","03",ROUTNOMM0000000106099176,Allier
2.99981603,46.14659568,,POIN_REP0000002480594995,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D284,"4",3990,4,U,PR valide,PR,"03 RD0284 PR4","03-D284-U-1","03",ROUTNOMM0000000106099176,Allier
2.99358338,46.13306477,,POIN_REP0000002480594996,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D284,"2",2004,2,U,PR valide,PR,"03 RD0284 PR2","03-D284-U-1","03",ROUTNOMM0000000106099176,Allier
2.9916733,46.1987938,,POIN_REP0000002480594997,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D284,"10",10067,10,U,PR valide,PR,"03 RD0284 PR10","03-D284-U-2","03",ROUTNOMM0000000106099176,Allier
2.99474969,46.18108686,,POIN_REP0000002480594998,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D284,"8",8028,8,U,PR valide,PR,"03 RD0284 PR8","03-D284-U-2","03",ROUTNOMM0000000106099176,Allier
2.99916836,46.13963671,,POIN_REP0000002480594999,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D284,"3",3015,3,U,PR valide,PR,"03 RD0284 PR3","03-D284-U-1","03",ROUTNOMM0000000106099176,Allier
3.40527395,46.19090396,,POIN_REP0000002480594641,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D142E,"0",0,0,U,PR0 valide,PR0,"03 RD0142E PR0","03-D142E-U-1","03",ROUTNOMM0000000106099118,Allier
3.77293718,46.33424401,,POIN_REP0000002480594918,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D566,"0",0,0,U,PR0 valide,PR0,"03 RD0566 PR0","03-D566-U-1","03",ROUTNOMM0000000106098957,Allier
3.78514843,46.33431545,,POIN_REP0000002480594915,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D566,"1",992,1,U,PR valide,PR,"03 RD0566 PR1","03-D566-U-1","03",ROUTNOMM0000000106098957,Allier
3.80733326,46.33927543,,POIN_REP0000002480594916,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D566,"3",2966,3,U,PR valide,PR,"03 RD0566 PR3","03-D566-U-1","03",ROUTNOMM0000000106098957,Allier
3.79730714,46.33407886,,POIN_REP0000002480594917,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D566,"2",1983,2,U,PR valide,PR,"03 RD0566 PR2","03-D566-U-1","03",ROUTNOMM0000000106098957,Allier
3.07699275,46.33796125,,POIN_REP0000002480597511,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D429,"0",0,0,U,PR0 valide,PR0,"03 RD0429 PR0","03-D429-U-2","03",ROUTNOMM0000000106098986,Allier
3.06761195,46.33219157,,POIN_REP0000002480597510,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D429,"1",994,1,U,PR valide,PR,"03 RD0429 PR1","03-D429-U-2","03",ROUTNOMM0000000106098986,Allier
3.50720021,46.25241516,,POIN_REP0000002480597727,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D125E,"0",0,0,U,PR0 valide,PR0,"03 RD0125E PR0","03-D125E-U-1","03",ROUTNOMM0000000356396697,Allier
3.32070035,46.56110881,,POIN_REP0000002480594800,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D13,"0",0,0,U,PR0 valide,PR0,"03 RD0013 PR0","03-D13-U-1","03",ROUTNOMM0000000106099123,Allier
3.05681067,46.69393387,,POIN_REP0000002480594757,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D13,"28",28129,28,U,PR valide,PR,"03 RD0013 PR28","03-D13-U-11","03",ROUTNOMM0000000106099123,Allier
3.03309702,46.74279671,,POIN_REP0000002480594758,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D13,"34",34077,34,U,PR valide,PR,"03 RD0013 PR34","03-D13-U-11","03",ROUTNOMM0000000106099123,Allier
3.10650178,46.66084322,,POIN_REP0000002480594759,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D13,"22",22001,22,U,PR valide,PR,"03 RD0013 PR22","03-D13-U-10","03",ROUTNOMM0000000106099123,Allier
3.0724873,46.67393127,,POIN_REP0000002480594760,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D13,"25",25004,25,U,PR valide,PR,"03 RD0013 PR25","03-D13-U-10","03",ROUTNOMM0000000106099123,Allier
3.03130816,46.73425506,,POIN_REP0000002480594761,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D13,"33",33090,33,U,PR valide,PR,"03 RD0013 PR33","03-D13-U-11","03",ROUTNOMM0000000106099123,Allier
3.02084596,46.77187265,,POIN_REP0000002480594762,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D13,"37",37406,37,U,PR valide,PR,"03 RD0013 PR37","03-D13-U-6","03",ROUTNOMM0000000106099123,Allier
3.05375579,46.70260093,,POIN_REP0000002480594763,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D13,"29",29118,29,U,PR valide,PR,"03 RD0013 PR29","03-D13-U-11","03",ROUTNOMM0000000106099123,Allier
3.12898533,46.6507534,,POIN_REP0000002480594764,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D13,"20",19984,20,U,PR valide,PR,"03 RD0013 PR20","03-D13-U-10","03",ROUTNOMM0000000106099123,Allier
3.0951694,46.66522564,,POIN_REP0000002480594765,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D13,"23",22998,23,U,PR valide,PR,"03 RD0013 PR23","03-D13-U-10","03",ROUTNOMM0000000106099123,Allier
2.96302224,46.80217138,,POIN_REP0000002480594766,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D13,"43",43425,43,U,PR valide,PR,"03 RD0013 PR43","03-D13-U-6","03",ROUTNOMM0000000106099123,Allier
3.1795454,46.63060494,,POIN_REP0000002480594767,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D13,"15",14986,15,U,PR valide,PR,"03 RD0013 PR15","03-D13-U-10","03",ROUTNOMM0000000106099123,Allier
2.97588944,46.78700317,,POIN_REP0000002480594768,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D13,"41",41416,41,U,PR valide,PR,"03 RD0013 PR41","03-D13-U-6","03",ROUTNOMM0000000106099123,Allier
3.00817649,46.77413965,,POIN_REP0000002480594769,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D13,"38",38409,38,U,PR valide,PR,"03 RD0013 PR38","03-D13-U-6","03",ROUTNOMM0000000106099123,Allier
3.26777673,46.59954963,,POIN_REP0000002480594770,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D13,"6",6004,6,U,PR valide,PR,"03 RD0013 PR6","03-D13-U-10","03",ROUTNOMM0000000106099123,Allier
3.31295127,46.56791512,,POIN_REP0000002480594771,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D13,"1",993,1,U,PR valide,PR,"03 RD0013 PR1","03-D13-U-3","03",ROUTNOMM0000000106099123,Allier
3.29433107,46.58026096,,POIN_REP0000002480594772,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D13,"3",2993,3,U,PR valide,PR,"03 RD0013 PR3","03-D13-U-10","03",ROUTNOMM0000000106099123,Allier
3.05486112,46.68513595,,POIN_REP0000002480594773,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D13,"27",27137,27,U,PR valide,PR,"03 RD0013 PR27","03-D13-U-11","03",ROUTNOMM0000000106099123,Allier
3.03683949,46.751118,,POIN_REP0000002480594774,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D13,"35",35066,35,U,PR valide,PR,"03 RD0013 PR35","03-D13-U-11","03",ROUTNOMM0000000106099123,Allier
3.18854311,46.62410739,,POIN_REP0000002480594775,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D13,"14",13985,14,U,PR valide,PR,"03 RD0013 PR14","03-D13-U-10","03",ROUTNOMM0000000106099123,Allier
3.17051288,46.63710632,,POIN_REP0000002480594776,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D13,"16",15988,16,U,PR valide,PR,"03 RD0013 PR16","03-D13-U-10","03",ROUTNOMM0000000106099123,Allier
3.05965167,46.67606095,,POIN_REP0000002480594777,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D13,"26",26012,26,U,PR valide,PR,"03 RD0013 PR26","03-D13-U-10","03",ROUTNOMM0000000106099123,Allier
3.08421935,46.67019642,,POIN_REP0000002480594778,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D13,"24",24002,24,U,PR valide,PR,"03 RD0013 PR24","03-D13-U-10","03",ROUTNOMM0000000106099123,Allier
3.14035818,46.6495794,,POIN_REP0000002480594780,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D13,"19",18995,19,U,PR valide,PR,"03 RD0013 PR19","03-D13-U-10","03",ROUTNOMM0000000106099123,Allier
3.04437442,46.7189186,,POIN_REP0000002480594781,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D13,"31",31110,31,U,PR valide,PR,"03 RD0013 PR31","03-D13-U-11","03",ROUTNOMM0000000106099123,Allier
3.25727181,46.61269127,,POIN_REP0000002480594782,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D13,"8",7975,8,U,PR valide,PR,"03 RD0013 PR8","03-D13-U-10","03",ROUTNOMM0000000106099123,Allier
3.05124709,46.71124604,,POIN_REP0000002480594783,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D13,"30",30099,30,U,PR valide,PR,"03 RD0013 PR30","03-D13-U-11","03",ROUTNOMM0000000106099123,Allier
3.16097303,46.64254789,,POIN_REP0000002480594784,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D13,"17",16984,17,U,PR valide,PR,"03 RD0013 PR17","03-D13-U-10","03",ROUTNOMM0000000106099123,Allier
3.15180762,46.64838255,,POIN_REP0000002480594785,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D13,"18",18022,18,U,PR valide,PR,"03 RD0013 PR18","03-D13-U-10","03",ROUTNOMM0000000106099123,Allier
2.98359406,46.78030199,,POIN_REP0000002480594786,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D13,"40",40441,40,U,PR valide,PR,"03 RD0013 PR40","03-D13-U-6","03",ROUTNOMM0000000106099123,Allier
3.30413947,46.57439506,,POIN_REP0000002480594788,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D13,"2",1990,2,U,PR valide,PR,"03 RD0013 PR2","03-D13-U-10","03",ROUTNOMM0000000106099123,Allier
3.2190216,46.60936983,,POIN_REP0000002480594789,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D13,"11",10996,11,U,PR valide,PR,"03 RD0013 PR11","03-D13-U-10","03",ROUTNOMM0000000106099123,Allier
3.11715479,46.6582099,,POIN_REP0000002480594790,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D13,"21",20980,21,U,PR valide,PR,"03 RD0013 PR21","03-D13-U-10","03",ROUTNOMM0000000106099123,Allier
3.19776672,46.61743765,,POIN_REP0000002480594791,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D13,"13",12957,13,U,PR valide,PR,"03 RD0013 PR13","03-D13-U-10","03",ROUTNOMM0000000106099123,Allier
3.24502715,46.61038688,,POIN_REP0000002480594792,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D13,"9",8993,9,U,PR valide,PR,"03 RD0013 PR9","03-D13-U-10","03",ROUTNOMM0000000106099123,Allier
3.28489674,46.58663204,,POIN_REP0000002480594793,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D13,"4",3998,4,U,PR valide,PR,"03 RD0013 PR4","03-D13-U-10","03",ROUTNOMM0000000106099123,Allier
3.27615181,46.592871,,POIN_REP0000002480594794,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D13,"5",5002,5,U,PR valide,PR,"03 RD0013 PR5","03-D13-U-10","03",ROUTNOMM0000000106099123,Allier
2.97018683,46.79487938,,POIN_REP0000002480594795,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D13,"42",42420,42,U,PR valide,PR,"03 RD0013 PR42","03-D13-U-6","03",ROUTNOMM0000000106099123,Allier
2.9954745,46.77643406,,POIN_REP0000002480594796,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D13,"39",39411,39,U,PR valide,PR,"03 RD0013 PR39","03-D13-U-6","03",ROUTNOMM0000000106099123,Allier
3.02911048,46.76562388,,POIN_REP0000002480594797,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D13,"36",36402,36,U,PR valide,PR,"03 RD0013 PR36","03-D13-U-6","03",ROUTNOMM0000000106099123,Allier
3.23197386,46.60970451,,POIN_REP0000002480594798,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D13,"10",9996,10,U,PR valide,PR,"03 RD0013 PR10","03-D13-U-10","03",ROUTNOMM0000000106099123,Allier
3.0372769,46.72614331,,POIN_REP0000002480594799,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D13,"32",32076,32,U,PR valide,PR,"03 RD0013 PR32","03-D13-U-11","03",ROUTNOMM0000000106099123,Allier
3.43648947,46.19798338,,POIN_REP0000002480594665,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D258E,"0",0,0,U,PR0 valide,PR0,"03 RD0258E PR0","03-D258E-U-1","03",ROUTNOMM0000000106099108,Allier
2.35808537,46.42903373,,POIN_REP0000002480598600,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D113,"0",0,0,U,PR0 valide,PR0,"03 RD0113 PR0","03-D113-U-1","03",ROUTNOMM0000000106098956,Allier
2.3495163,46.40388492,,POIN_REP0000002480598591,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D113,"3",3079,3,U,PR valide,PR,"03 RD0113 PR3","03-D113-U-1","03",ROUTNOMM0000000106098956,Allier
2.33336963,46.39132439,,POIN_REP0000002480598592,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D113,"5",5112,5,U,PR valide,PR,"03 RD0113 PR5","03-D113-U-1","03",ROUTNOMM0000000106098956,Allier
2.3367195,46.35658736,,POIN_REP0000002480598593,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D113,"9",9163,9,U,PR valide,PR,"03 RD0113 PR9","03-D113-U-1","03",ROUTNOMM0000000106098956,Allier
2.34045246,46.39742138,,POIN_REP0000002480598594,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D113,"4",4096,4,U,PR valide,PR,"03 RD0113 PR4","03-D113-U-1","03",ROUTNOMM0000000106098956,Allier
2.33143537,46.38305821,,POIN_REP0000002480598595,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D113,"6",6123,6,U,PR valide,PR,"03 RD0113 PR6","03-D113-U-1","03",ROUTNOMM0000000106098956,Allier
2.35586945,46.4210348,,POIN_REP0000002480598596,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D113,"1",1048,1,U,PR valide,PR,"03 RD0113 PR1","03-D113-U-1","03",ROUTNOMM0000000106098956,Allier
2.35159585,46.41248655,,POIN_REP0000002480598597,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D113,"2",2062,2,U,PR valide,PR,"03 RD0113 PR2","03-D113-U-1","03",ROUTNOMM0000000106098956,Allier
2.33744575,46.36555876,,POIN_REP0000002480598598,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D113,"8",8152,8,U,PR valide,PR,"03 RD0113 PR8","03-D113-U-1","03",ROUTNOMM0000000106098956,Allier
2.3342247,46.37433968,,POIN_REP0000002480598599,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D113,"7",7141,7,U,PR valide,PR,"03 RD0113 PR7","03-D113-U-1","03",ROUTNOMM0000000106098956,Allier
2.51177791,46.42964656,,POIN_REP0000002480596512,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D70,"0",0,0,U,PR0 valide,PR0,"03 RD0070 PR0","03-D70-U-1","03",ROUTNOMM0000000106098902,Allier
2.58510324,46.45952686,,POIN_REP0000002480596498,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D70,"7",7031,7,U,PR valide,PR,"03 RD0070 PR7","03-D70-U-1","03",ROUTNOMM0000000106098902,Allier
2.53972465,46.44763613,,POIN_REP0000002480596497,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D70,"3",3007,3,U,PR valide,PR,"03 RD0070 PR3","03-D70-U-1","03",ROUTNOMM0000000106098902,Allier
2.60617943,46.46601547,,POIN_REP0000002480596499,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D70,"9",9031,9,U,PR valide,PR,"03 RD0070 PR9","03-D70-U-1","03",ROUTNOMM0000000106098902,Allier
2.55996579,46.45756794,,POIN_REP0000002480596500,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D70,"5",5016,5,U,PR valide,PR,"03 RD0070 PR5","03-D70-U-1","03",ROUTNOMM0000000106098902,Allier
2.57255736,46.45743204,,POIN_REP0000002480596501,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D70,"6",6027,6,U,PR valide,PR,"03 RD0070 PR6","03-D70-U-1","03",ROUTNOMM0000000106098902,Allier
2.61762018,46.46318004,,POIN_REP0000002480596502,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D70,"10",10033,10,U,PR valide,PR,"03 RD0070 PR10","03-D70-U-1","03",ROUTNOMM0000000106098902,Allier
2.59739043,46.46219658,,POIN_REP0000002480596503,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D70,"8",8028,8,U,PR valide,PR,"03 RD0070 PR8","03-D70-U-1","03",ROUTNOMM0000000106098902,Allier
2.62820554,46.46484931,,POIN_REP0000002480596504,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D70,"11",11033,11,U,PR valide,PR,"03 RD0070 PR11","03-D70-U-1","03",ROUTNOMM0000000106098902,Allier
2.54815049,46.454426,,POIN_REP0000002480596505,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D70,"4",4011,4,U,PR valide,PR,"03 RD0070 PR4","03-D70-U-1","03",ROUTNOMM0000000106098902,Allier
2.65817347,46.47589251,,POIN_REP0000002480596506,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D70,"14",14042,14,U,PR valide,PR,"03 RD0070 PR14","03-D70-U-1","03",ROUTNOMM0000000106098902,Allier
2.64101948,46.46461024,,POIN_REP0000002480596507,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D70,"12",12036,12,U,PR valide,PR,"03 RD0070 PR12","03-D70-U-1","03",ROUTNOMM0000000106098902,Allier
2.64697049,46.47211613,,POIN_REP0000002480596508,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D70,"13",13042,13,U,PR valide,PR,"03 RD0070 PR13","03-D70-U-1","03",ROUTNOMM0000000106098902,Allier
2.5219079,46.4347717,,POIN_REP0000002480596509,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D70,"1",1007,1,U,PR valide,PR,"03 RD0070 PR1","03-D70-U-1","03",ROUTNOMM0000000106098902,Allier
2.6701398,46.47698572,,POIN_REP0000002480596510,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D70,"15",14996,15,U,PR valide,PR,"03 RD0070 PR15","03-D70-U-1","03",ROUTNOMM0000000106098902,Allier
2.53019819,46.44153806,,POIN_REP0000002480596511,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D70,"2",2004,2,U,PR valide,PR,"03 RD0070 PR2","03-D70-U-1","03",ROUTNOMM0000000106098902,Allier
3.14007901,46.15899188,,POIN_REP0000002480598051,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D68,"0",0,0,U,PR0 valide,PR0,"03 RD0068 PR0","03-D68-U-6","03",ROUTNOMM0000000106099151,Allier
2.96347822,46.4678066,,POIN_REP0000002480598028,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D68,"49",48085,49,U,PR valide,PR,"03 RD0068 PR49","03-D68-U-4","03",ROUTNOMM0000000106099151,Allier
2.95127449,46.53570946,,POIN_REP0000002480597991,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D68,"58",57086,58,U,PR valide,PR,"03 RD0068 PR58","03-D68-U-4","03",ROUTNOMM0000000106099151,Allier
2.99499128,46.24693645,,POIN_REP0000002480597992,2024/11/27 16:11:30.426+00,2025/12/04 10:00:30.808+00,,2025/10/22,CD03 2025,,D68,"17",16288,17,U,PR valide,PR,"03 RD0068 PR17","03-D68-U-5","03",ROUTNOMM0000000106099151,Allier
